#  eopc01_1900_2004.dat
#
#  This file comes from http://hpiers.obspm.fr/eoppc/eop/eopc01/eopc01.1900-2004. See readme.eopc01 (located
#  in the psLib/data directory) for details.
#
#  @author Ross Harman, MHPCC
#
#  @version $Revision: 1.1 $ $Name: not supported by cvs2svn $
#  @date $Date: 2006-09-23 02:20:17 $
#
#
#    Date       PM-x      PM-y     UT1-UTC
#   (year)    (arcsec)   (arcsec)   (sec)
#     psF64     psF64      psF64     psF64
    1968.15  -.001680   .237720  -.0036230
    1968.20   .030920   .241420  -.0012590
    1968.25   .015230   .230330  -.0024360
    1968.30   .046430   .242330  -.0107430
    1968.35   .060630   .223740  -.0118800
    1968.40   .057340   .203640  -.0136970
    1968.45   .059250   .198750  -.0100140
    1968.50   .068150   .173950   .0057390
    1968.55   .067460   .166360   .0170720
    1968.60   .052060   .142860   .0302750
    1968.65   .027070   .135670   .0354390
    1968.70   .005570   .135770   .0390020
    1968.75  -.013830   .118780   .0406750
    1968.80  -.042020   .106380   .0419680
    1968.85  -.084920   .124390   .0356310
    1968.90  -.139410   .147490   .0341150
    1968.95  -.126810   .185200   .0350180
    1969.00  -.139900   .214900   .0335710
    1969.05  -.124100   .251100   .0372640
    1969.10  -.106290   .262510   .0391280
    1969.15  -.095880   .326120   .0309210
    1969.20  -.079080   .337320   .0246540
    1969.25  -.036380   .347630   .0124870
    1969.30  -.000970   .351930   .0000710
    1969.35   .055030   .361340  -.0043960
    1969.40   .090640   .316240  -.0064830
    1969.45   .125150   .295450  -.0097100
    1969.50   .133450   .267750   .0040040
    1969.55   .150150   .228760   .0133570
    1969.60   .134960   .187660   .0232700
    1969.65   .117370   .136570   .0362230
    1969.70   .095770   .114170   .0343170
    1969.75   .058680   .100680   .0285300
    1969.80   .011380   .065480   .0246530
    1969.85  -.011720   .063480   .0178860
    1969.90  -.062210   .070390   .0119090
    1969.95  -.122410   .082300   .0067420
    1970.00  -.163200   .117800   .0047260
    1970.05  -.200400   .175210  -.0043710
    1970.10  -.217990   .213110  -.0072880
    1970.15  -.167580   .287720  -.0178350
    1970.20  -.155880   .325820  -.0272820
    1970.25  -.140180   .357830  -.0373190
    1970.30  -.092070   .388230  -.0515660
    1970.35  -.036570   .394540  -.0614930
    1970.40   .009940   .407740  -.0624500
    1970.45   .077750   .394750  -.0622170
    1970.50   .130150   .370950  -.0542940
    1970.55   .166660   .330060  -.0435010
    1970.60   .200960   .262860  -.0298880
    1970.65   .205070   .222970  -.0204550
    1970.70   .196270   .160070  -.0125620
    1970.75   .178680   .101880  -.0144890
    1970.80   .141580   .043980  -.0185570
    1970.85   .064680   .026980  -.0256240
    1970.90   .013790   .006190  -.0358210
    1970.95  -.045910  -.008500  -.0395080
    1971.00  -.094800   .014300  -.0386560
    1971.05  -.145000   .063100  -.0423130
    1971.10  -.193590   .108210  -.0417900
    1971.15  -.226190   .164220  -.0385280
    1971.20  -.248080   .221720  -.0447450
    1971.25  -.221480   .298620  -.0573030
    1971.30  -.200070   .353230  -.0652400
    1971.35  -.187870   .384540  -.0779880
    1971.40  -.131860   .428740  -.0875360
    1971.45  -.046460   .458050  -.0888030
    1971.50   .029850   .466050  -.0875110
    1971.55   .104850   .444960  -.0828490
    1971.60   .162960   .400160  -.0790560
    1971.65   .211970   .361270  -.0778240
    1971.70   .233970   .304470  -.0821020
    1971.75   .225880   .218780  -.0877900
    1971.80   .208880   .167780  -.1047780
    1971.85   .181790   .101490  -.1220760
    1971.90   .140590   .071290  -.1384440
    1971.95   .084400   .039100  -.1490720
    1972.00   .031820   .019710  -.0474900
    1972.05  -.029350   .019540  -.1025340
    1972.10  -.085000   .023390  -.1641870
    1972.15  -.113320   .038780  -.2239540
    1972.20  -.170800   .100130  -.2844970
    1972.25  -.178190   .157660  -.3489940
    1972.30  -.193440   .216340  -.4137270
    1972.35  -.177900   .273960  -.4751870
    1972.40  -.148990   .302730  -.5400640
    1972.45  -.101340   .350600  -.5937930
    1972.50  -.048730   .379110   .3591600
    1972.55   .000850   .403050   .3124850
    1972.60   .057740   .404590   .2662670
    1972.65   .089870   .408890   .2208620
    1972.70   .119360   .367470   .1685090
    1972.75   .125150   .330830   .1107640
    1972.80   .161790   .292310   .0507720
    1972.85   .164080   .229730  -.0089650
    1972.90   .154490   .213280  -.0670860
    1972.95   .142830   .172430  -.1269170
    1973.00   .123610   .125710   .8114390
    1973.05   .091980   .093390   .7545430
    1973.10   .055100   .086390   .6973530
    1973.15   .024830   .089030   .6317400
    1973.20  -.023270   .093100   .5731350
    1973.25  -.050430   .105840   .5070570
    1973.30  -.090950   .145940   .4422160
    1973.35  -.107840   .174450   .3817300
    1973.40  -.116560   .201930   .3252920
    1973.45  -.109350   .245230   .2701480
    1973.50  -.097490   .273170   .2259990
    1973.55  -.074020   .300780   .1814520
    1973.60  -.053250   .315260   .1350890
    1973.65  -.014030   .319880   .0897480
    1973.70   .014500   .323150   .0381470
    1973.75   .034570   .333410  -.0166510
    1973.80   .069270   .331530  -.0721010
    1973.85   .082930   .288210  -.1313010
    1973.90   .094550   .270630  -.1950090
    1973.95   .105000   .265120  -.2487100
    1974.00   .113200   .225230   .7002310
    1974.05   .091980   .203370   .6520660
    1974.10   .077870   .176520   .6063570
    1974.15   .078890   .171530   .5537260
    1974.20   .050750   .157750   .4983770
    1974.25   .029950   .179730   .4438800
    1974.30   .029220   .187280   .3871170
    1974.35   .015470   .182320   .3220300
    1974.40   .005080   .179910   .2706650
    1974.45  -.016260   .187160   .2230120
    1974.50   .019490   .195670   .1828640
    1974.55   .022340   .210720   .1474170
    1974.60   .019950   .212310   .1109470
    1974.65   .016610   .209630   .0663730
    1974.70   .010980   .202280   .0252920
    1974.75   .003730   .216240  -.0251410
    1974.80  -.012130   .232720  -.0802570
    1974.85  -.024480   .240310  -.1325930
    1974.90  -.033410   .254200  -.1905590
    1974.95  -.043730   .267890  -.2441870
    1975.00  -.050120   .270650   .7083150
    1975.05  -.053700   .285590   .6585310
    1975.10  -.030920   .306400   .6055510
    1975.15  -.019500   .329540   .5525990
    1975.20   .010660   .335300   .5013940
    1975.25   .043890   .337490   .4422900
    1975.30   .070800   .313520   .3887900
    1975.35   .089170   .296380   .3321200
    1975.40   .103620   .270190   .2824180
    1975.45   .125630   .246550   .2386220
    1975.50   .146030   .234320   .1972230
    1975.55   .132900   .199120   .1637560
    1975.60   .126320   .176400   .1307220
    1975.65   .119740   .152660   .0878550
    1975.70   .092300   .118640   .0444550
    1975.75   .062280   .103450  -.0020730
    1975.80   .020950   .098770  -.0586960
    1975.85  -.041700   .103980  -.1161850
    1975.90  -.072420   .130280  -.1711520
    1975.95  -.127410   .157660  -.2229470
    1976.00  -.144340   .193270   .7251490
    1976.05  -.151500   .247180   .6775030
    1976.10  -.156180   .289100   .6214200
    1976.15  -.145290   .329230   .5693700
    1976.20  -.117400   .367510   .5147140
    1976.25  -.095400   .393190   .4538780
    1976.30  -.041730   .425870   .3908040
    1976.35  -.008800   .433170   .3343790
    1976.40   .046660   .423870   .2739120
    1976.45   .111730   .401030   .2245910
    1976.50   .156480   .370970   .1856130
    1976.55   .195270   .330200   .1405230
    1976.60   .229060   .289950   .0972370
    1976.65   .235790   .241180   .0569540
    1976.70   .220780   .189190   .0056210
    1976.75   .172600   .157950  -.0542780
    1976.80   .159550   .117960  -.1129530
    1976.85   .113500   .093390  -.1756720
    1976.90   .053590   .071240  -.2292200
    1976.95  -.004070   .065610  -.2824520
    1977.00  -.068560   .069220   .6657090
    1977.05  -.139290   .118540   .6143360
    1977.10  -.188740   .156640   .5651410
    1977.15  -.226790   .231150   .5121100
    1977.20  -.228460   .290850   .4600880
    1977.25  -.216780   .362450   .4021850
    1977.30  -.174880   .414280   .3418380
    1977.35  -.133880   .458560   .2827490
    1977.40  -.071690   .489080   .2309290
    1977.45   .012030   .504510   .1838870
    1977.50   .082770   .495390   .1468180
    1977.55   .149380   .454360   .1142770
    1977.60   .210730   .410780   .0768320
    1977.65   .249250   .351780   .0408590
    1977.70   .269380   .292600  -.0085350
    1977.75   .263020   .222970  -.0636710
    1977.80   .243710   .151260  -.1196200
    1977.85   .195430   .095930  -.1771710
    1977.90   .133680   .061560  -.2363140
    1977.95   .063460   .030340  -.2912280
    1978.00  -.000350   .027050   .6495220
    1978.05  -.067600   .036990   .5903240
    1978.10  -.136660   .072860   .5357610
    1978.15  -.182100   .105900   .4701360
    1978.20  -.214500   .163140   .4061470
    1978.25  -.236230   .234600   .3442840
    1978.30  -.229900   .312160   .2835510
    1978.35  -.200940   .379730   .2243820
    1978.40  -.157910   .433860   .1677820
    1978.45  -.110240   .468530   .1209930
    1978.50  -.044260   .492280   .0799780
    1978.55   .033760   .496900   .0461430
    1978.60   .098530   .478150   .0128410
    1978.65   .150640   .444140  -.0312900
    1978.70   .194320   .408640  -.0754340
    1978.75   .221790   .353150  -.1252120
    1978.80   .234780   .290520  -.1826230
    1978.85   .228930   .229200  -.2362770
    1978.90   .196110   .176960  -.2927440
    1978.95   .169350   .117020  -.3501350
    1979.00   .140600   .085500   .5990550
    1979.05   .098400   .059560   .5436940
    1979.10   .023200   .064460   .4873690
    1979.15  -.017580   .069020   .4372970
    1979.20  -.067290   .087350   .3838980
    1979.25  -.111680   .125490   .3253590
    1979.30  -.137550   .174350   .2698590
    1979.35  -.152140   .218350   .2124640
    1979.40  -.158240   .263800   .1596610
    1979.45  -.145410   .301690   .1196450
    1979.50  -.120340   .348910   .0786440
    1979.55  -.093020   .378590   .0405690
    1979.60  -.032280   .404160   .0082610
    1979.65   .013040   .420310  -.0308800
    1979.70   .053770   .423000  -.0723390
    1979.75   .087730   .410920  -.1151000
    1979.80   .103920   .386840  -.1669670
    1979.85   .133930   .357770  -.2160390
    1979.90   .132630   .322640  -.2606420
    1979.95   .135250   .285040  -.3086520
    1980.00   .142150   .250260   .6449390
    1980.05   .121150   .224530   .5994770
    1980.10   .089390   .199240   .5548120
    1980.15   .064250   .182700   .5085250
    1980.20   .043590   .179240   .4666600
    1980.25   .012160   .187460   .4165130
    1980.30  -.020440   .201760   .3666940
    1980.35  -.043480   .221870   .3219240
    1980.40  -.052250   .240890   .2763230
    1980.45  -.054760   .259160   .2387700
    1980.50  -.051620   .282750   .2063630
    1980.55  -.039350   .301970   .1755970
    1980.60  -.035550   .314750   .1452760
    1980.65  -.030090   .328120   .1151990
    1980.70  -.030200   .337170   .0750790
    1980.75  -.023160   .345640   .0300980
    1980.80  -.012370   .358870  -.0127940
    1980.85   .000830   .366600  -.0624580
    1980.90   .022640   .373160  -.1078580
    1980.95   .049120   .373030  -.1500100
    1981.00   .070580   .360660  -.1953270
    1981.05   .077000   .348400  -.2391430
    1981.10   .089260   .329090  -.2776990
    1981.15   .084840   .315780  -.3202690
    1981.20   .090210   .304230  -.3727280
    1981.25   .101630   .289720  -.4159950
    1981.30   .096310   .268760  -.4685540
    1981.35   .093750   .257220  -.5165520
    1981.40   .090250   .241670  -.5587390
    1981.45   .078570   .226280  -.6009320
    1981.50   .068150   .210210   .3698510
    1981.55   .059540   .193490   .3498320
    1981.60   .033080   .184820   .3198500
    1981.65   .004150   .185370   .2918900
    1981.70  -.024140   .193490   .2653000
    1981.75  -.060920   .209640   .2228820
    1981.80  -.084890   .235550   .1804970
    1981.85  -.104520   .264190   .1393580
    1981.90  -.110340   .298730   .0957520
    1981.95  -.112180   .336860   .0571520
    1982.00  -.093080   .376820   .0184280
    1982.05  -.056710   .406900  -.0233770
    1982.10  -.029250   .429470  -.0576400
    1982.15   .016930   .440390  -.0968960
    1982.20   .062800   .438790  -.1429420
    1982.25   .108360   .429570  -.1860770
    1982.30   .144250   .410160  -.2324500
    1982.35   .175760   .379360  -.2826500
    1982.40   .202440   .335180  -.3212050
    1982.45   .227390   .284220  -.3589540
    1982.50   .225400   .235390   .6073090
    1982.55   .211690   .183440   .5824430
    1982.60   .188000   .139540   .5595280
    1982.65   .147580   .100920   .5266190
    1982.70   .090980   .077680   .4890550
    1982.75   .028040   .068920   .4484150
    1982.80  -.036070   .079650   .4039600
    1982.85  -.092580   .099410   .3645380
    1982.90  -.143280   .139280   .3204710
    1982.95  -.184870   .194480   .2722880
    1983.00  -.202510   .257960   .2276730
    1983.05  -.208590   .319420   .1807080
    1983.10  -.188080   .386630   .1215960
    1983.15  -.166980   .446850   .0712980
    1983.20  -.130670   .499770   .0173990
    1983.25  -.060990   .541150  -.0393690
    1983.30   .018010   .561080  -.0893990
    1983.35   .089520   .551750  -.1353850
    1983.40   .165160   .528540  -.1815520
    1983.45   .220450   .481900  -.2193950
    1983.50   .270130   .421220   .7475800
    1983.55   .307330   .346400   .7215090
    1983.60   .323430   .271320   .6952120
    1983.65   .311990   .193620   .6642850
    1983.70   .270820   .123360   .6298510
    1983.75   .212870   .065270   .5983220
    1983.80   .144260   .027540   .5583590
    1983.85   .061990   .014950   .5132280
    1983.90  -.016890   .026220   .4716860
    1983.95  -.085210   .050470   .4337780
    1984.00  -.133280   .091680   .3954610
    1984.05  -.178600   .145720   .3663980
    1984.10  -.217680   .203540   .3393920
    1984.15  -.239790   .267220   .3071050
    1984.20  -.240330   .342950   .2769000
    1984.25  -.215180   .414620   .2386810
    1984.30  -.165880   .478570   .2012160
    1984.35  -.103940   .529520   .1686240
    1984.40  -.036610   .557690   .1381370
    1984.45   .043530   .559030   .1142480
    1984.50   .118910   .544370   .0977110
    1984.55   .192030   .505220   .0854250
    1984.60   .256550   .452690   .0683640
    1984.65   .294920   .386890   .0497870
    1984.70   .308190   .317250   .0228220
    1984.75   .311850   .246370  -.0075050
    1984.80   .284570   .180700  -.0363910
    1984.85   .247250   .123390  -.0715010
    1984.90   .198900   .081750  -.1028830
    1984.95   .127310   .041390  -.1301440
    1985.00   .045080   .022560  -.1575460
    1985.05  -.021710   .036290  -.1889130
    1985.10  -.079030   .063220  -.2116370
    1985.15  -.133690   .102890  -.2407380
    1985.20  -.185320   .156740  -.2736890
    1985.25  -.201050   .230230  -.3070830
    1985.30  -.195870   .298580  -.3429910
    1985.35  -.182010   .364520  -.3771130
    1985.40  -.138460   .418650  -.4025590
    1985.45  -.095300   .459340  -.4317500
    1985.50  -.043950   .483270   .5478600
    1985.55   .017740   .494700   .5395290
    1985.60   .076740   .494160   .5251140
    1985.65   .135950   .477470   .5115900
    1985.70   .182620   .445550   .4948280
    1985.75   .211380   .402010   .4660470
    1985.80   .227170   .347600   .4338690
    1985.85   .228420   .297330   .4018540
    1985.90   .228310   .251090   .3668480
    1985.95   .209470   .210230   .3364070
    1986.00   .185940   .170580   .3132290
    1986.05   .148620   .136920   .2869110
    1986.10   .097820   .120120   .2595480
    1986.15   .050650   .114890   .2343500
    1986.20  -.004480   .120220   .2069080
    1986.25  -.045110   .137800   .1831500
    1986.30  -.074620   .174240   .1553600
    1986.35  -.091050   .210930   .1220280
    1986.40  -.103510   .248370   .0984900
    1986.45  -.097870   .286570   .0863460
    1986.50  -.071490   .325960   .0698390
    1986.55  -.044780   .356680   .0591900
    1986.60  -.017440   .376640   .0494220
    1986.65   .010780   .391720   .0327720
    1986.70   .039560   .398150   .0179060
    1986.75   .061300   .393670  -.0068750
    1986.80   .085600   .389850  -.0389540
    1986.85   .108410   .379180  -.0658570
    1986.90   .121680   .358470  -.0899120
    1986.95   .139690   .333040  -.1163700
    1987.00   .146260   .313070  -.1380760
    1987.05   .139250   .286810  -.1601160
    1987.10   .129080   .265690  -.1865420
    1987.15   .122130   .247910  -.2129500
    1987.20   .110320   .223500  -.2463650
    1987.25   .094220   .212870  -.2807030
    1987.30   .072280   .204670  -.3086560
    1987.35   .053320   .200540  -.3362570
    1987.40   .030170   .199490  -.3639160
    1987.45   .015310   .199420  -.3832670
    1987.50  -.006420   .206770  -.3985660
    1987.55  -.025810   .218770  -.4124200
    1987.60  -.031970   .234330  -.4193230
    1987.65  -.037620   .254830  -.4346680
    1987.70  -.043540   .272020  -.4584800
    1987.75  -.055190   .296620  -.4825460
    1987.80  -.063220   .318760  -.5129600
    1987.85  -.060180   .341610  -.5455880
    1987.90  -.056330   .371220  -.5748670
    1987.95  -.049860   .395210  -.6043940
    1988.00  -.023960   .412730   .3641980
    1988.05   .004500   .424730   .3384500
    1988.10   .047020   .432110   .3144130
    1988.15   .067110   .430020   .2785320
    1988.20   .105530   .427540   .2471970
    1988.25   .133210   .406300   .2166860
    1988.30   .150780   .378320   .1792750
    1988.35   .171170   .354020   .1522840
    1988.40   .176460   .321580   .1225530
    1988.45   .165470   .287990   .0988100
    1988.50   .169520   .251610   .0898640
    1988.55   .162560   .216260   .0807490
    1988.60   .140250   .179670   .0689520
    1988.65   .106640   .154640   .0603010
    1988.70   .066470   .136560   .0448510
    1988.75   .009150   .129100   .0228930
    1988.80  -.050020   .138100  -.0018930
    1988.85  -.100790   .165460  -.0330640
    1988.90  -.138410   .207940  -.0653100
    1988.95  -.164740   .261170  -.0918720
    1989.00  -.160800   .315200  -.1150310
    1989.05  -.142800   .359530  -.1376110
    1989.10  -.118060   .400480  -.1614360
    1989.15  -.076130   .436720  -.1886810
    1989.20  -.027240   .466260  -.2181740
    1989.25   .029070   .480900  -.2452640
    1989.30   .085860   .481670  -.2761340
    1989.35   .127570   .470310  -.3109290
    1989.40   .169220   .445260  -.3388540
    1989.45   .204420   .412890  -.3680090
    1989.50   .239210   .364510  -.3859960
    1989.55   .259150   .312920  -.4009490
    1989.60   .259400   .255620  -.4214040
    1989.65   .250970   .197720  -.4424920
    1989.70   .217420   .146080  -.4611150
    1989.75   .165120   .105110  -.4903590
    1989.80   .098020   .083150  -.5228010
    1989.85   .031480   .074730  -.5592470
    1989.90  -.036820   .087780  -.6014820
    1989.95  -.090410   .118340  -.6390910
    1990.00  -.132820   .163800   .3294770
    1990.05  -.165870   .215080   .2971590
    1990.10  -.202780   .276390   .2614270
    1990.15  -.201680   .344430   .2205110
    1990.20  -.185180   .413230   .1791940
    1990.25  -.153910   .471710   .1351550
    1990.30  -.101550   .524360   .0948910
    1990.35  -.049070   .556830   .0554040
    1990.40   .025280   .572830   .0201240
    1990.45   .096160   .568570  -.0096640
    1990.50   .166980   .541670  -.0403750
    1990.55   .230520   .499990  -.0614930
    1990.60   .276540   .439320  -.0830990
    1990.65   .306230   .379690  -.1154370
    1990.70   .312300   .309110  -.1458280
    1990.75   .295990   .241750  -.1816860
    1990.80   .258290   .178550  -.2226650
    1990.85   .214630   .130690  -.2630650
    1990.90   .158460   .095450  -.3023270
    1990.95   .092590   .076290  -.3458130
    1991.00   .023070   .070420   .6189660
    1991.05  -.040210   .085850   .5788470
    1991.10  -.104560   .109710   .5375110
    1991.15  -.159350   .156090   .4982140
    1991.20  -.193710   .215880   .4563180
    1991.25  -.218250   .286330   .4101900
    1991.30  -.211540   .359670   .3695240
    1991.35  -.196100   .427740   .3269160
    1991.40  -.148030   .487300   .2852580
    1991.45  -.087780   .535430   .2509990
    1991.50  -.027600   .563210   .2244370
    1991.55   .049470   .572690   .1994110
    1991.60   .118890   .560660   .1792000
    1991.65   .172940   .527310   .1523860
    1991.70   .218130   .487510   .1145380
    1991.75   .251390   .434860   .0781450
    1991.80   .262130   .372840   .0419620
    1991.85   .263160   .317840   .0002900
    1991.90   .247290   .263630  -.0397540
    1991.95   .217400   .209210  -.0833930
    1992.00   .183430   .168250  -.1253090
    1992.05   .132860   .139720  -.1664230
    1992.10   .083410   .121340  -.2133580
    1992.15   .026850   .116920  -.2592480
    1992.20  -.034650   .126400  -.3037880
    1992.25  -.082680   .163990  -.3574120
    1992.30  -.115610   .203320  -.4102900
    1992.35  -.145550   .245630  -.4539040
    1992.40  -.156500   .291880  -.4959850
    1992.45  -.153110   .334650  -.5303330
    1992.50  -.140940   .381020   .4420910
    1992.55  -.115160   .420770   .4184490
    1992.60  -.077490   .459320   .3892290
    1992.65  -.031830   .492120   .3596050
    1992.70   .014530   .506730   .3231410
    1992.75   .055600   .503780   .2854080
    1992.80   .103120   .494250   .2458780
    1992.85   .137780   .473110   .1994080
    1992.90   .170750   .444760   .1538820
    1992.95   .187750   .406300   .1096390
    1993.00   .208200   .361780   .0639800
    1993.05   .212870   .311750   .0163900
    1993.10   .205710   .265790  -.0283100
    1993.15   .186400   .225690  -.0785000
    1993.20   .159450   .194090  -.1275600
    1993.25   .113650   .170110  -.1750500
    1993.30   .065420   .163930  -.2286500
    1993.35   .025160   .166410  -.2813400
    1993.40  -.005520   .177900  -.3249500
    1993.45  -.036590   .190810  -.3670900
    1993.50  -.063740   .211350   .5975800
    1993.55  -.073070   .234400   .5709200
    1993.60  -.091560   .266690   .5374700
    1993.65  -.101560   .302050   .5021000
    1993.70  -.099970   .336910   .4679700
    1993.75  -.095410   .370980   .4245500
    1993.80  -.080940   .403840   .3774500
    1993.85  -.062500   .428470   .3322200
    1993.90  -.041250   .448950   .2851400
    1993.95  -.019600   .464960   .2441700
    1994.00   .009200   .476210   .2006800
    1994.05   .054050   .478850   .1576400
    1994.10   .099840   .467200   .1161800
    1994.15   .137660   .448700   .0759200
    1994.20   .158340   .421910   .0247300
    1994.25   .175010   .390000  -.0223200
    1994.30   .183970   .356950  -.0662200
    1994.35   .186340   .317810  -.1154700
    1994.40   .180670   .281910  -.1586500
    1994.45   .160850   .243850  -.1904900
    1994.50   .134830   .210780   .7815600
    1994.55   .101460   .184820   .7562100
    1994.60   .067260   .172080   .7314100
    1994.65   .026570   .168170   .7029600
    1994.70  -.016290   .179410   .6665200
    1994.75  -.066370   .200140   .6249200
    1994.80  -.106130   .232880   .5793400
    1994.85  -.141410   .271820   .5355300
    1994.90  -.152620   .321150   .4935800
    1994.95  -.153790   .368190   .4476700
    1995.00  -.153720   .418090   .3991000
    1995.05  -.127450   .461200   .3532000
    1995.10  -.111580   .494070   .3028200
    1995.15  -.075420   .524080   .2573700
    1995.20  -.022770   .546010   .2056500
    1995.25   .035210   .558400   .1532400
    1995.30   .092910   .555900   .1027500
    1995.35   .162220   .532900   .0547700
    1995.40   .209220   .497340   .0067200
    1995.45   .254650   .443560  -.0324300
    1995.50   .281610   .378980  -.0635800
    1995.55   .287570   .308430  -.0926700
    1995.60   .273820   .237780  -.1136100
    1995.65   .237560   .179860  -.1418400
    1995.70   .189520   .133990  -.1803800
    1995.75   .135580   .105900  -.2213600
    1995.80   .066650   .085830  -.2632900
    1995.85   .002730   .084730  -.3084000
    1995.90  -.067070   .101140  -.3533700
    1995.95  -.138200   .136100  -.3981800
    1996.00  -.176160   .192180   .5551900
    1996.05  -.203930   .246410   .5221600
    1996.10  -.223380   .312950   .4899200
    1996.15  -.220960   .378460   .4499500
    1996.20  -.196520   .448570   .4092600
    1996.25  -.150870   .508690   .3699700
    1996.30  -.101690   .553340   .3258300
    1996.35  -.033850   .584490   .2846000
    1996.40   .040580   .595820   .2454400
    1996.45   .115360   .581210   .2114200
    1996.50   .181570   .545250   .1862900
    1996.55   .239170   .495410   .1659300
    1996.60   .267760   .436840   .1407800
    1996.65   .297160   .371810   .1230500
    1996.70   .290780   .296700   .0985300
    1996.75   .267110   .228290   .0638000
    1996.80   .227160   .171270   .0297800
    1996.85   .175940   .122030  -.0071800
    1996.90   .109730   .096200  -.0441600
    1996.95   .039500   .084250  -.0749400
    1997.00  -.020320   .095060  -.1096500
    1997.05  -.073030   .119750  -.1459800
    1997.10  -.124420   .156650  -.1730900
    1997.15  -.161820   .203960  -.2056400
    1997.20  -.186450   .263310  -.2482000
    1997.25  -.190710   .331710  -.2929300
    1997.30  -.174960   .396620  -.3387100
    1997.35  -.145010   .452930  -.3794300
    1997.40  -.098250   .498370  -.4162300
    1997.45  -.047990   .525350  -.4516000
    1997.50   .023090   .536790   .5261800
    1997.55   .088210   .526330   .5094900
    1997.60   .141170   .505000   .4812500
    1997.65   .181140   .467130   .4540400
    1997.70   .216860   .428130   .4276000
    1997.75   .221240   .378750   .3908700
    1997.80   .226280   .329150   .3513700
    1997.85   .214670   .278540   .3151900
    1997.90   .190380   .234080   .2784700
    1997.95   .151700   .201890   .2466500
    1998.00   .103371   .174919   .2187928
    1998.05   .051655   .167526   .1878736
    1998.10  -.005228   .173571   .1500342
    1998.15  -.051800   .188169   .1146000
    1998.20  -.079308   .220212   .0745974
    1998.25  -.110294   .254246   .0360847
    1998.30  -.113475   .301652   .0024942
    1998.35  -.114391   .344204  -.0345923
    1998.40  -.107406   .383854  -.0684825
    1998.45  -.099535   .414513  -.0887736
    1998.50  -.065007   .440850  -.1011400
    1998.55  -.021674   .465308  -.1082697
    1998.60   .017316   .478858  -.1146002
    1998.65   .058055   .476585  -.1250252
    1998.70   .097135   .465706  -.1418293
    1998.75   .125857   .444588  -.1587117
    1998.80   .149956   .418823  -.1862362
    1998.85   .163218   .388340  -.2147711
    1998.90   .154524   .350655  -.2401730
    1998.95   .137225   .321181  -.2653190
    1999.00   .138906   .296108   .7168562
    1999.05   .117532   .271385   .7014530
    1999.10   .100290   .252373   .6791687
    1999.15   .077098   .244566   .6561574
    1999.20   .054921   .239895   .6399826
    1999.25   .023809   .240618   .6145151
    1999.30   .001100   .248865   .5879676
    1999.35  -.017471   .262305   .5664931
    1999.40  -.023004   .281431   .5435885
    1999.45  -.031745   .296763   .5267825
    1999.50  -.031910   .311187   .5198637
    1999.55  -.024948   .330418   .5120479
    1999.60  -.014139   .345615   .5055648
    1999.65  -.008467   .361644   .4977768
    1999.70   .002079   .370914   .4819857
    1999.75   .006586   .379679   .4688203
    1999.80   .015741   .382597   .4506114
    1999.85   .024443   .379545   .4230946
    1999.90   .032087   .377378   .3974911
    1999.95   .037562   .380865   .3782104
    2000.00   .043300   .377661   .3554817
    2000.05   .052375   .375702   .3413574
    2000.10   .060632   .372427   .3250578
    2000.15   .067994   .365396   .3071171
    2000.20   .074610   .357979   .2899885
    2000.25   .075437   .346051   .2762541
    2000.30   .082353   .343278   .2552646
    2000.35   .088049   .332016   .2358447
    2000.40   .096303   .321406   .2198842
    2000.45   .113565   .304386   .2064913
    2000.50   .110079   .279086   .2040804
    2000.55   .096137   .261702   .2004203
    2000.60   .083088   .248498   .1987985
    2000.65   .058388   .242745   .1949233
    2000.70   .025972   .239588   .1871360
    2000.75  -.005722   .246917   .1747298
    2000.80  -.036045   .262831   .1600032
    2000.85  -.059965   .292223   .1391654
    2000.90  -.076915   .325404   .1205337
    2000.95  -.082660   .357017   .1045817
    2001.00  -.074006   .396764   .0936988
    2001.05  -.060835   .427064   .0806986
    2001.10  -.032401   .451341   .0762852
    2001.15   .004327   .475921   .0624390
    2001.20   .044840   .486196   .0388944
    2001.25   .091974   .489418   .0251539
    2001.30   .139116   .477702   .0096675
    2001.35   .178791   .452008  -.0088652
    2001.40   .215170   .409242  -.0228961
    2001.45   .242795   .359595  -.0245445
    2001.50   .254005   .304725  -.0278187
    2001.55   .247620   .249184  -.0254430
    2001.60   .220968   .199893  -.0206066
    2001.65   .175053   .158811  -.0281492
    2001.70   .125932   .132198  -.0304154
    2001.75   .064697   .117778  -.0383976
    2001.80   .001422   .120744  -.0558549
    2001.85  -.061030   .140506  -.0697006
    2001.90  -.103646   .180496  -.0868556
    2001.95  -.153361   .228492  -.1008918
    2002.00  -.176817   .292216  -.1154380
    2002.05  -.178852   .348438  -.1269166
    2002.10  -.163183   .406360  -.1417309
    2002.15  -.135832   .461499  -.1552923
    2002.20  -.088799   .513379  -.1739301
    2002.25  -.027634   .540974  -.1901581
    2002.30   .029239   .554816  -.2007113
    2002.35   .092521   .550437  -.2137458
    2002.40   .142157   .534179  -.2303514
    2002.45   .192923   .504114  -.2287794
    2002.50   .228889   .458092  -.2296246
    2002.55   .244514   .404459  -.2327614
    2002.60   .257521   .348296  -.2240428
    2002.65   .254939   .295393  -.2248033
    2002.70   .235509   .242129  -.2303263
    2002.75   .197659   .199413  -.2327877
